x-axis,1
second,Volt
-242.0000E-09,
-241.6450E-09,+3.3288441449404E+00
-241.2900E-09,+3.2979396226583E+00
-240.9350E-09,+3.2886431403458E+00
-240.5800E-09,+3.3014572105603E+00
-240.2250E-09,+3.3288441449404E+00
-239.8700E-09,+3.3288441449404E+00
-239.5150E-09,+3.3288441449404E+00
-239.1600E-09,+3.3288441449404E+00
-238.8050E-09,+3.3288441449404E+00
-238.4500E-09,+3.3288441449404E+00
-238.0950E-09,+3.3288441449404E+00
-237.7400E-09,+3.3288441449404E+00
-237.3850E-09,+3.3288441449404E+00
-237.0300E-09,+3.3260803258745E+00
-236.6750E-09,+3.3225627379725E+00
-236.3200E-09,+3.3288441449404E+00
-235.9650E-09,+3.3288441449404E+00
-235.6100E-09,+3.3288441449404E+00
-235.2550E-09,+3.3288441449404E+00
-234.9000E-09,+3.3288441449404E+00
-234.5450E-09,+3.3288441449404E+00
-234.1900E-09,+3.3288441449404E+00
-233.8350E-09,+3.3288441449404E+00
-233.4800E-09,+3.3288441449404E+00
-233.1250E-09,+3.3288441449404E+00
-232.7700E-09,+3.3288441449404E+00
-232.4150E-09,+3.3288441449404E+00
-232.0600E-09,+3.3288441449404E+00
-231.7050E-09,+3.3288441449404E+00
-231.3500E-09,+3.3288441449404E+00
-230.9950E-09,+3.3288441449404E+00
-230.6400E-09,+3.3288441449404E+00
-230.2850E-09,+3.3288441449404E+00
-229.9300E-09,+3.3288441449404E+00
-229.5750E-09,+3.3288441449404E+00
-229.2200E-09,+3.3288441449404E+00
-228.8650E-09,+3.3288441449404E+00
-228.5100E-09,+3.3288441449404E+00
-228.1550E-09,+3.3288441449404E+00
-227.8000E-09,+3.3288441449404E+00
-227.4450E-09,+3.3288441449404E+00
-227.0900E-09,+3.3288441449404E+00
-226.7350E-09,+3.3288441449404E+00
-226.3800E-09,+3.3288441449404E+00
-226.0250E-09,+3.2886431403458E+00
-225.6700E-09,+3.3235677630874E+00
-225.3150E-09,+3.3288441449404E+00
-224.9600E-09,+3.3120099742664E+00
-224.6050E-09,+3.2886431403458E+00
-224.2500E-09,+3.2886431403458E+00
-223.8950E-09,+3.3288441449404E+00
-223.5400E-09,+3.3288441449404E+00
-223.1850E-09,+3.3170350998407E+00
-222.8300E-09,+3.3288441449404E+00
-222.4750E-09,+3.3288441449404E+00
-222.1200E-09,+3.2886431403458E+00
-221.7650E-09,+3.2886431403458E+00
-221.4100E-09,+3.2954270598712E+00
-221.0550E-09,+3.3288441449404E+00
-220.7000E-09,+3.3288441449404E+00
-220.3450E-09,+3.3089948989217E+00
-219.9900E-09,+3.2886431403458E+00
-219.6350E-09,+3.2886431403458E+00
-219.2800E-09,+3.2886431403458E+00
-218.9250E-09,+3.2886431403458E+00
-218.5700E-09,+3.2886431403458E+00
-218.2150E-09,+3.2886431403458E+00
-217.8600E-09,+3.2886431403458E+00
-217.5050E-09,+3.3165325872834E+00
-217.1500E-09,+3.2886431403458E+00
-216.7950E-09,+3.2886431403458E+00
-216.4400E-09,+3.2886431403458E+00
-216.0850E-09,+3.3205526877428E+00
-215.7300E-09,+3.3288441449404E+00
-215.3750E-09,+3.3024622356753E+00
-215.0200E-09,+3.3288441449404E+00
-214.6650E-09,+3.3288441449404E+00
-214.3100E-09,+3.3288441449404E+00
-213.9550E-09,+3.3288441449404E+00
-213.6000E-09,+3.3288441449404E+00
-213.2450E-09,+3.3288441449404E+00
-212.8900E-09,+3.2979396226582E+00
-212.5350E-09,+3.3105024365942E+00
-212.1800E-09,+3.3288441449404E+00
-211.8250E-09,+3.3288441449404E+00
-211.4700E-09,+3.3288441449404E+00
-211.1150E-09,+3.2886431403458E+00
-210.7600E-09,+3.2886431403458E+00
-210.4050E-09,+3.2964320849861E+00
-210.0500E-09,+3.3288441449404E+00
-209.6950E-09,+3.3288441449404E+00
-209.3400E-09,+3.3288441449404E+00
-208.9850E-09,+3.3288441449404E+00
-208.6300E-09,+3.3288441449404E+00
-208.2750E-09,+3.3288441449404E+00
-207.9200E-09,+3.2886431403458E+00
-207.5650E-09,+3.2886431403458E+00
-207.2100E-09,+3.3288441449404E+00
-206.8550E-09,+3.3288441449404E+00
-206.5000E-09,+3.3288441449404E+00
-206.1450E-09,+3.3288441449404E+00
-205.7900E-09,+3.3288441449404E+00
-205.4350E-09,+3.3288441449404E+00
-205.0800E-09,+3.2959295724285E+00
-204.7250E-09,+3.2886431403458E+00
-204.3700E-09,+3.2886431403458E+00
-204.0150E-09,+3.2426632413407E+00
-203.6600E-09,+3.1713064581853E+00
-203.3050E-09,+3.0999496750300E+00
-202.9500E-09,+2.9695476663762E+00
-202.5950E-09,+2.8572361097900E+00
-202.2400E-09,+2.6833667649185E+00
-201.8850E-09,+2.5012059628495E+00
-201.5300E-09,+2.3182913919443E+00
-201.1750E-09,+2.1617587303040E+00
-200.8200E-09,+1.9926632547283E+00
-200.4650E-09,+1.8499496884176E+00
-200.1100E-09,+1.7341205439296E+00
-199.7550E-09,+1.6047235603907E+00
-199.4000E-09,+1.4620099940800E+00
-199.0450E-09,+1.3592461760853E+00
-198.6900E-09,+1.2476883883354E+00
-198.3350E-09,+1.1544723089316E+00
-197.9800E-09,+1.0647738174301E+00
-197.6250E-09,+989.6481900939E-03
-197.2700E-09,+881.8592465248E-03
-196.9150E-09,+810.5024633695E-03
-196.5600E-09,+698.9446756196E-03
-196.2050E-09,+635.3768371046E-03
-195.8500E-09,+596.4321139034E-03
-195.4950E-09,+525.0753307481E-03
-195.1400E-09,+453.7185475927E-03
-194.7850E-09,+382.3617644374E-03
-194.4300E-09,+311.0049812820E-03
-194.0750E-09,+239.6481981267E-03
-193.7200E-09,+128.0904103767E-03
-193.3650E-09,+40.9044816621E-03
-193.0100E-09,-101.8090846486E-03
-192.6550E-09,-244.5226509593E-03
-192.3000E-09,-387.2362172700E-03
-191.9450E-09,-489.7487789861E-03
-191.5900E-09,-581.4573207173E-03
-191.2350E-09,-693.0151084672E-03
-190.8800E-09,-764.3718916226E-03
-190.5250E-09,-835.7286747779E-03
-190.1700E-09,-907.0854579333E-03
-189.8150E-09,-932.4623420835E-03
-189.4600E-09,-932.4623420835E-03
-189.1050E-09,-972.6633466780E-03
-188.7500E-09,-972.6633466780E-03
-188.3950E-09,-1.0030653564025E+00
-188.0400E-09,-972.6633466780E-03
-187.6850E-09,-972.6633466780E-03
-187.3300E-09,-972.6633466780E-03
-186.9750E-09,-972.6633466780E-03
