x-axis,1,2
second,Volt,Volt
-2.500000E-06,+3.148238740861E+00,+3.200743883848E+00
-2.497500E-06,+3.148238740861E+00,+3.120341874659E+00
-2.495000E-06,+3.188439745456E+00,+3.200743883848E+00
-2.492500E-06,+3.148238740861E+00,+3.200743883848E+00
-2.490000E-06,+3.148238740861E+00,+3.120341874659E+00
-2.487500E-06,+3.228640750051E+00,+3.200743883848E+00
-2.485000E-06,+3.228640750051E+00,+3.200743883848E+00
-2.482500E-06,+3.148238740861E+00,+3.220844386145E+00
-2.480000E-06,+3.228640750051E+00,+3.200743883848E+00
-2.477500E-06,+3.228640750051E+00,+3.140442376956E+00
-2.475000E-06,+3.148238740861E+00,+3.160542879254E+00
-2.472500E-06,+3.148238740861E+00,+3.120341874659E+00
-2.470000E-06,+3.148238740861E+00,+3.200743883848E+00
-2.467500E-06,+3.228640750051E+00,+3.120341874659E+00
-2.465000E-06,+3.148238740861E+00,+3.120341874659E+00
-2.462500E-06,+3.148238740861E+00,+3.120341874659E+00
-2.460000E-06,+3.228640750051E+00,+3.120341874659E+00
-2.457500E-06,+3.087937233970E+00,+3.200743883848E+00
-2.455000E-06,+3.148238740861E+00,+3.160542879254E+00
-2.452500E-06,+3.228640750051E+00,+3.120341874659E+00
-2.450000E-06,+3.228640750050E+00,+3.120341874659E+00
-2.447500E-06,+3.148238740861E+00,+3.120341874659E+00
-2.445000E-06,+3.188439745456E+00,+3.200743883848E+00
-2.442500E-06,+3.148238740861E+00,+3.140442376956E+00
-2.440000E-06,+3.148238740861E+00,+3.120341874659E+00
-2.437500E-06,+3.148238740861E+00,+3.120341874659E+00
-2.435000E-06,+3.188439745456E+00,+3.200743883848E+00
-2.432500E-06,+3.208540247753E+00,+3.180643381551E+00
-2.430000E-06,+3.148238740861E+00,+3.200743883848E+00
-2.427500E-06,+3.228640750051E+00,+3.200743883848E+00
-2.425000E-06,+3.148238740861E+00,+3.200743883848E+00
-2.422500E-06,+3.168339243159E+00,+3.200743883848E+00
-2.420000E-06,+3.228640750051E+00,+3.200743883848E+00
-2.417500E-06,+3.228640750051E+00,+3.200743883848E+00
-2.415000E-06,+3.148238740861E+00,+3.120341874659E+00
-2.412500E-06,+3.148238740861E+00,+3.100241372362E+00
-2.410000E-06,+3.228640750051E+00,+3.200743883848E+00
-2.407500E-06,+3.208540247753E+00,+3.120341874659E+00
-2.405000E-06,+3.148238740861E+00,+3.200743883848E+00
-2.402500E-06,+3.228640750051E+00,+3.200743883848E+00
-2.400000E-06,+3.228640750051E+00,+3.200743883848E+00
