x-axis,1,2,3
second,Volt,Volt,Volt
+238.76000E-06,-184.48246321E-03,+3.12783917090E+00,-61.00488056E-03
+238.77000E-06,-73.92970049E-03,+3.21326630563E+00,-58.49231780E-03
+238.78000E-06,-109.10557956E-03,+3.13286429644E+00,-98.69332239E-03
+238.79000E-06,-189.50758874E-03,+3.13286429644E+00,-81.10538286E-03
+238.80000E-06,-109.10557956E-03,+3.21326630563E+00,-58.49231780E-03
+238.81000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+238.82000E-06,-109.10557956E-03,+3.13286429644E+00,-58.49231780E-03
+238.83000E-06,-154.33170968E-03,+3.05246228725E+00,-98.69332239E-03
+238.84000E-06,-189.50758874E-03,+3.20824118010E+00,-96.18075963E-03
+238.85000E-06,-109.10557956E-03,+3.13286429644E+00,-98.69332239E-03
+238.86000E-06,-109.10557956E-03,+3.20824118010E+00,-61.00488056E-03
+238.87000E-06,-109.10557956E-03,+3.14291454749E+00,-58.49231780E-03
+238.88000E-06,-109.10557956E-03,+3.13286429644E+00,-61.00488056E-03
+238.89000E-06,-109.10557956E-03,+3.21326630563E+00,-58.49231780E-03
+238.90000E-06,-114.13070508E-03,+3.13286429644E+00,-58.49231780E-03
+238.91000E-06,-154.33170967E-03,+3.13286429644E+00,-58.49231780E-03
+238.92000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+238.93000E-06,-109.10557956E-03,+3.13286429644E+00,-58.49231780E-03
+238.94000E-06,-189.50758874E-03,+3.13286429644E+00,-98.69332239E-03
+238.95000E-06,-109.10557956E-03,+3.21326630563E+00,-81.10538285E-03
+238.96000E-06,-109.10557956E-03,+3.13286429644E+00,-58.49231780E-03
+238.97000E-06,-189.50758874E-03,+3.13286429644E+00,-98.69332239E-03
+238.98000E-06,-189.50758874E-03,+3.20824118010E+00,-96.18075963E-03
+238.99000E-06,-189.50758874E-03,+3.13286429644E+00,-76.08025733E-03
+239.00000E-06,-184.48246322E-03,+3.13286429644E+00,-98.69332239E-03
+239.01000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+239.02000E-06,-189.50758874E-03,+3.13286429644E+00,-61.00488056E-03
+239.03000E-06,-144.28145863E-03,+3.09768841736E+00,-58.49231780E-03
+239.04000E-06,-114.13070507E-03,+3.13286429644E+00,-58.49231780E-03
+239.05000E-06,-109.10557956E-03,+3.13286429644E+00,-76.08025733E-03
+239.06000E-06,-189.50758874E-03,+3.05246228725E+00,-98.69332239E-03
+239.07000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+239.08000E-06,-189.50758874E-03,+3.20824118011E+00,-96.18075963E-03
+239.09000E-06,-109.10557956E-03,+3.13286429644E+00,-98.69332239E-03
+239.10000E-06,-184.48246323E-03,+3.13286429644E+00,-58.49231780E-03
+239.11000E-06,-189.50758874E-03,+3.13286429644E+00,-98.69332239E-03
+239.12000E-06,-189.50758874E-03,+3.12783917092E+00,-98.69332239E-03
+239.13000E-06,-154.33170966E-03,+3.09768841735E+00,-81.10538285E-03
+239.14000E-06,-109.10557956E-03,+3.12783917092E+00,-58.49231780E-03
+239.15000E-06,-144.28145864E-03,+3.13286429644E+00,-98.69332239E-03
+239.16000E-06,-189.50758874E-03,+3.05748741276E+00,-98.69332239E-03
+239.17000E-06,-154.33170966E-03,+3.13286429644E+00,-58.49231780E-03
+239.18000E-06,-189.50758874E-03,+3.20824118011E+00,-98.69332239E-03
+239.19000E-06,-144.28145864E-03,+3.17809042654E+00,-81.10538285E-03
+239.20000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+239.21000E-06,-109.10557956E-03,+3.09768841735E+00,-76.08025734E-03
+239.22000E-06,-109.10557956E-03,+3.20824118012E+00,-58.49231780E-03
+239.23000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+239.24000E-06,-189.50758874E-03,+3.05748741275E+00,-58.49231780E-03
+239.25000E-06,-109.10557956E-03,+3.21326630563E+00,-58.49231780E-03
+239.26000E-06,-189.50758874E-03,+3.21326630563E+00,-58.49231780E-03
+239.27000E-06,-109.10557956E-03,+3.17809042654E+00,-58.49231780E-03
+239.28000E-06,-114.13070506E-03,+3.05246228725E+00,-58.49231780E-03
+239.29000E-06,-144.28145864E-03,+3.08763816634E+00,-76.08025734E-03
+239.30000E-06,-109.10557956E-03,+3.13286429644E+00,-61.00488055E-03
+239.31000E-06,-109.10557956E-03,+3.16804017553E+00,-58.49231780E-03
+239.32000E-06,-114.13070506E-03,+3.13286429644E+00,-58.49231780E-03
+239.33000E-06,-154.33170965E-03,+3.16804017553E+00,-98.69332239E-03
+239.34000E-06,-114.13070506E-03,+3.13286429644E+00,-61.00488055E-03
+239.35000E-06,-189.50758874E-03,+3.13286429644E+00,-98.69332239E-03
+239.36000E-06,-184.48246324E-03,+3.13286429644E+00,-58.49231780E-03
+239.37000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+239.38000E-06,-189.50758874E-03,+3.13286429644E+00,-96.18075964E-03
+239.39000E-06,-154.33170965E-03,+3.16804017553E+00,-81.10538284E-03
+239.40000E-06,-184.48246325E-03,+3.12783917094E+00,-98.69332239E-03
+239.41000E-06,-154.33170965E-03,+3.13286429644E+00,-58.49231780E-03
+239.42000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+239.43000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+239.44000E-06,-189.50758874E-03,+3.12783917094E+00,-98.69332239E-03
+239.45000E-06,-189.50758874E-03,+3.08763816635E+00,-58.49231780E-03
+239.46000E-06,-109.10557956E-03,+3.05748741274E+00,-61.00488054E-03
+239.47000E-06,-109.10557956E-03,+3.05246228725E+00,-81.10538284E-03
+239.48000E-06,-184.48246325E-03,+3.13286429644E+00,-58.49231780E-03
+239.49000E-06,-109.10557956E-03,+3.21326630563E+00,-58.49231780E-03
+239.50000E-06,-114.13070505E-03,+3.13286429644E+00,-58.49231780E-03
+239.51000E-06,-109.10557956E-03,+3.13286429644E+00,-98.69332239E-03
+239.52000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+239.53000E-06,-189.50758874E-03,+3.05246228725E+00,-76.08025735E-03
+239.54000E-06,-184.48246325E-03,+3.13286429644E+00,-98.69332239E-03
+239.55000E-06,-109.10557956E-03,+3.08763816635E+00,-58.49231780E-03
+239.56000E-06,-184.48246325E-03,+3.20824118013E+00,-96.18075964E-03
+239.57000E-06,-189.50758874E-03,+3.16804017554E+00,-58.49231780E-03
+239.58000E-06,-264.88447244E-03,+3.13286429644E+00,-96.18075965E-03
+239.59000E-06,-189.50758874E-03,+3.13286429644E+00,-81.10538284E-03
+239.60000E-06,-109.10557956E-03,+3.13286429644E+00,-61.00488054E-03
+239.61000E-06,-189.50758874E-03,+3.13286429644E+00,-76.08025735E-03
+239.62000E-06,-109.10557956E-03,+3.13286429644E+00,-98.69332239E-03
+239.63000E-06,-189.50758874E-03,+3.16804017554E+00,-58.49231780E-03
+239.64000E-06,-109.10557956E-03,+3.13286429644E+00,-58.49231780E-03
+239.65000E-06,-109.10557956E-03,+3.09768841733E+00,-58.49231780E-03
+239.66000E-06,-109.10557956E-03,+3.13286429644E+00,-58.49231780E-03
+239.67000E-06,-109.10557956E-03,+3.13286429644E+00,-58.49231780E-03
+239.68000E-06,-109.10557956E-03,+3.13286429644E+00,-96.18075965E-03
+239.69000E-06,-109.10557956E-03,+3.16804017555E+00,-58.49231780E-03
+239.70000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+239.71000E-06,-109.10557956E-03,+3.13286429644E+00,-58.49231780E-03
+239.72000E-06,-109.10557956E-03,+3.13286429644E+00,-96.18075965E-03
+239.73000E-06,-189.50758874E-03,+3.13286429644E+00,-76.08025735E-03
+239.74000E-06,-109.10557956E-03,+3.13286429644E+00,-58.49231780E-03
+239.75000E-06,-144.28145867E-03,+3.13286429644E+00,-58.49231780E-03
+239.76000E-06,-33.72869585E-03,+3.13286429644E+00,-58.49231780E-03
+239.77000E-06,-109.10557956E-03,+3.13286429644E+00,-58.49231780E-03
+239.78000E-06,-114.13070503E-03,+3.13286429644E+00,-58.49231780E-03
+239.79000E-06,-189.50758874E-03,+3.13286429644E+00,-58.49231780E-03
+239.80000E-06,-189.50758874E-03,+3.20824118015E+00,-58.49231780E-03
+239.81000E-06,-224.68346786E-03,+3.09768841732E+00,-58.49231780E-03
+239.82000E-06,-189.50758874E-03,+3.13286429644E+00,-61.00488053E-03
+239.83000E-06,-189.50758874E-03,+3.13286429644E+00,-98.69332239E-03
+239.84000E-06,-189.50758874E-03,+3.13286429644E+00,-98.69332239E-03
+239.85000E-06,-224.68346786E-03,+3.13286429644E+00,-76.08025736E-03
+239.86000E-06,-114.13070503E-03,+3.13286429644E+00,-96.18075965E-03
+239.87000E-06,-154.33170962E-03,+3.17809042651E+00,-58.49231780E-03
+239.88000E-06,-109.10557956E-03,+3.13286429644E+00,-58.49231780E-03
+239.89000E-06,-189.50758874E-03,+3.08763816637E+00,-58.49231780E-03
+239.90000E-06,-184.48246327E-03,+3.13286429644E+00,-61.00488053E-03
+239.91000E-06,-109.10557956E-03,+3.16804017556E+00,-58.49231780E-03
+239.92000E-06,-184.48246327E-03,+3.13286429644E+00,-58.49231780E-03
+239.93000E-06,-154.33170962E-03,+3.08763816637E+00,-81.10538283E-03
+239.94000E-06,-189.50758874E-03,+3.05246228725E+00,-98.69332239E-03
+239.95000E-06,-53.82919855E-03,+3.08763816637E+00,-98.69332239E-03
+239.96000E-06,+3.27782905733E+00,+2.40924621373E+00,-138.89432698E-03
+239.97000E-06,+4.67983909267E+00,+2.81125625968E+00,-35.87925276E-03
+239.98000E-06,+3.98134663815E+00,+3.79115574636E+00,+59.59813325E-03
+239.99000E-06,+2.93612051869E+00,+4.09768840671E+00,+21.90969139E-03
+240.00000E-06,+2.70496474206E+00,+3.05246228725E+00,-18.29131320E-03
+240.01000E-06,+3.07179890888E+00,+2.32884420455E+00,-58.49231780E-03
+240.02000E-06,+3.18737679720E+00,+2.57507535758E+00,-96.18075966E-03
+240.03000E-06,+3.02657277882E+00,+3.25849243569E+00,-58.49231780E-03
+240.04000E-06,+3.18737679720E+00,+3.61527635157E+00,-58.49231780E-03
+240.05000E-06,+3.26777880639E+00,+3.53487434238E+00,-58.49231780E-03
+240.06000E-06,+3.34818081558E+00,+3.05246228725E+00,-58.49231780E-03
+240.07000E-06,+2.94617076963E+00,+2.89165826887E+00,-81.10538283E-03
+240.08000E-06,+2.94617076963E+00,+2.97206027806E+00,-55.97975506E-03
+240.09000E-06,+2.98134664876E+00,+3.13286429644E+00,-81.10538282E-03
+240.10000E-06,+3.26777880639E+00,+3.21829143109E+00,-58.49231780E-03
+240.11000E-06,+3.31300493645E+00,+3.24844218476E+00,-58.49231780E-03
+240.12000E-06,+3.18737679720E+00,+3.20824118016E+00,-58.49231780E-03
+240.13000E-06,+3.10697478801E+00,+3.05246228725E+00,-58.49231780E-03
+240.14000E-06,+3.02657277882E+00,+3.12783917098E+00,-58.49231780E-03
+240.15000E-06,+3.10697478801E+00,+3.05246228725E+00,-98.69332239E-03
+240.16000E-06,+3.10697478801E+00,+3.05246228725E+00,-58.49231780E-03
+240.17000E-06,+3.18737679720E+00,+3.17809042649E+00,-58.49231780E-03
+240.18000E-06,+3.11199991347E+00,+3.20824118017E+00,-58.49231780E-03
+240.19000E-06,+3.14215066715E+00,+3.13286429644E+00,-58.49231780E-03
+240.20000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+240.21000E-06,+3.14215066715E+00,+3.13286429644E+00,-58.49231780E-03
+240.22000E-06,+3.10697478801E+00,+3.13286429644E+00,-96.18075966E-03
+240.23000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+240.24000E-06,+3.10697478801E+00,+3.20824118017E+00,-96.18075966E-03
+240.25000E-06,+3.18737679720E+00,+3.05246228725E+00,-76.08025737E-03
+240.26000E-06,+3.18737679720E+00,+3.13286429644E+00,-98.69332239E-03
+240.27000E-06,+3.10697478801E+00,+3.09768841730E+00,-76.08025737E-03
+240.28000E-06,+3.11199991346E+00,+3.13286429644E+00,-58.49231780E-03
+240.29000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+240.30000E-06,+3.11199991346E+00,+3.13286429644E+00,-61.00488052E-03
+240.31000E-06,+3.10697478801E+00,+3.13286429644E+00,-58.49231780E-03
+240.32000E-06,+3.11199991346E+00,+3.13788942189E+00,-96.18075966E-03
+240.33000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+240.34000E-06,+3.11199991346E+00,+3.13286429644E+00,-96.18075967E-03
+240.35000E-06,+3.10697478801E+00,+3.13286429644E+00,-58.49231780E-03
+240.36000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+240.37000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+240.38000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+240.39000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+240.40000E-06,+3.10697478801E+00,+3.05748741269E+00,-58.49231780E-03
+240.41000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+240.42000E-06,+3.10697478801E+00,+3.13286429644E+00,-96.18075967E-03
+240.43000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+240.44000E-06,+3.18235167175E+00,+3.13788942188E+00,-58.49231780E-03
+240.45000E-06,+3.18737679720E+00,+3.16804017559E+00,-81.10538282E-03
+240.46000E-06,+3.18737679720E+00,+3.13286429644E+00,-96.18075967E-03
+240.47000E-06,+3.15220091805E+00,+3.13286429644E+00,-81.10538281E-03
+240.48000E-06,+3.10697478801E+00,+3.20824118018E+00,-58.49231780E-03
+240.49000E-06,+3.10697478801E+00,+3.09768841728E+00,-58.49231780E-03
+240.50000E-06,+3.18737679720E+00,+3.13286429644E+00,-98.69332239E-03
+240.51000E-06,+3.14215066716E+00,+3.13286429644E+00,-98.69332239E-03
+240.52000E-06,+3.18737679720E+00,+3.12783917100E+00,-98.69332239E-03
+240.53000E-06,+3.14215066716E+00,+3.13286429644E+00,-58.49231780E-03
+240.54000E-06,+3.18737679720E+00,+3.13286429644E+00,-61.00488052E-03
+240.55000E-06,+3.18737679720E+00,+3.21326630563E+00,-98.69332239E-03
+240.56000E-06,+3.18235167176E+00,+3.13286429644E+00,-96.18075967E-03
+240.57000E-06,+3.10697478801E+00,+3.21326630563E+00,-98.69332239E-03
+240.58000E-06,+3.10697478801E+00,+3.13788942187E+00,-58.49231780E-03
+240.59000E-06,+3.15220091804E+00,+3.21326630563E+00,-58.49231780E-03
+240.60000E-06,+3.10697478801E+00,+3.20824118019E+00,-20.80387592E-03
+240.61000E-06,+3.10697478801E+00,+3.08763816641E+00,-58.49231780E-03
+240.62000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+240.63000E-06,+3.18737679720E+00,+3.17809042647E+00,-98.69332239E-03
+240.64000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+240.65000E-06,+3.18737679720E+00,+3.08763816641E+00,-35.87925278E-03
+240.66000E-06,+3.18235167177E+00,+3.12783917100E+00,-96.18075967E-03
+240.67000E-06,+3.15220091804E+00,+3.08763816641E+00,-58.49231780E-03
+240.68000E-06,+3.10697478801E+00,+3.05748741268E+00,-58.49231780E-03
+240.69000E-06,+3.07179890885E+00,+3.16804017560E+00,-81.10538281E-03
+240.70000E-06,+3.10697478801E+00,+3.13286429644E+00,-58.49231780E-03
+240.71000E-06,+3.15220091804E+00,+3.13286429644E+00,-98.69332239E-03
+240.72000E-06,+3.10697478801E+00,+3.13286429644E+00,-96.18075968E-03
+240.73000E-06,+3.10697478801E+00,+3.21326630563E+00,-76.08025738E-03
+240.74000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+240.75000E-06,+3.15220091803E+00,+3.13286429644E+00,-76.08025738E-03
+240.76000E-06,+3.10697478801E+00,+3.13286429644E+00,-61.00488051E-03
+240.77000E-06,+3.10697478801E+00,+3.13286429644E+00,-58.49231780E-03
+240.78000E-06,+3.10697478801E+00,+3.13286429644E+00,-61.00488051E-03
+240.79000E-06,+3.14215066718E+00,+3.09768841727E+00,-98.69332239E-03
+240.80000E-06,+3.18737679720E+00,+3.20824118020E+00,-98.69332239E-03
+240.81000E-06,+3.18737679720E+00,+3.16804017561E+00,-81.10538281E-03
+240.82000E-06,+3.18737679720E+00,+3.05246228725E+00,-58.49231780E-03
+240.83000E-06,+3.10697478801E+00,+3.13286429644E+00,-58.49231780E-03
+240.84000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+240.85000E-06,+3.10697478801E+00,+3.21326630563E+00,-58.49231780E-03
+240.86000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+240.87000E-06,+3.15220091803E+00,+3.21326630563E+00,-81.10538280E-03
+240.88000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+240.89000E-06,+3.10697478801E+00,+3.21326630563E+00,-98.69332239E-03
+240.90000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+240.91000E-06,+3.10697478801E+00,+3.09768841726E+00,-98.69332239E-03
+240.92000E-06,+3.10697478801E+00,+3.13286429644E+00,-96.18075968E-03
+240.93000E-06,+3.14215066719E+00,+3.13286429644E+00,-76.08025738E-03
+240.94000E-06,+3.18737679720E+00,+3.12783917102E+00,-98.69332239E-03
+240.95000E-06,+3.18737679720E+00,+3.13286429644E+00,-98.69332239E-03
+240.96000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+240.97000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+240.98000E-06,+3.10697478801E+00,+3.13788942185E+00,-58.49231780E-03
+240.99000E-06,+3.02657277882E+00,+3.17809042645E+00,-98.69332239E-03
+241.00000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+241.01000E-06,+3.10697478801E+00,+3.13286429644E+00,-58.49231780E-03
+241.02000E-06,+3.10697478801E+00,+3.13286429644E+00,-96.18075968E-03
+241.03000E-06,+3.07179890883E+00,+3.13286429644E+00,-58.49231780E-03
+241.04000E-06,+3.10194966260E+00,+3.13286429644E+00,-96.18075968E-03
+241.05000E-06,+3.15220091802E+00,+3.13286429644E+00,-98.69332239E-03
+241.06000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+241.07000E-06,+3.10697478801E+00,+3.09768841725E+00,-76.08025739E-03
+241.08000E-06,+3.11199991342E+00,+3.13286429644E+00,-61.00488050E-03
+241.09000E-06,+3.10697478801E+00,+3.09768841725E+00,-58.49231780E-03
+241.10000E-06,+3.11199991342E+00,+3.13286429644E+00,-61.00488050E-03
+241.11000E-06,+3.10697478801E+00,+3.13286429644E+00,-58.49231780E-03
+241.12000E-06,+3.10697478801E+00,+3.05246228725E+00,-96.18075969E-03
+241.13000E-06,+3.14215066720E+00,+3.13286429644E+00,-98.69332239E-03
+241.14000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+241.15000E-06,+3.10697478801E+00,+3.17809042644E+00,-81.10538280E-03
+241.16000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+241.17000E-06,+3.10697478801E+00,+3.13286429644E+00,-58.49231780E-03
+241.18000E-06,+3.18235167179E+00,+3.13286429644E+00,-98.69332239E-03
+241.19000E-06,+3.10697478801E+00,+3.13286429644E+00,-76.08025739E-03
+241.20000E-06,+3.18737679720E+00,+3.13286429644E+00,-96.18075969E-03
+241.21000E-06,+3.18737679720E+00,+3.13286429644E+00,-98.69332239E-03
+241.22000E-06,+3.18235167179E+00,+3.13286429644E+00,-98.69332239E-03
+241.23000E-06,+3.14215066720E+00,+3.13286429644E+00,-76.08025739E-03
+241.24000E-06,+3.10697478801E+00,+3.05748741265E+00,-58.49231780E-03
+241.25000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+241.26000E-06,+3.18737679720E+00,+3.13286429644E+00,-98.69332239E-03
+241.27000E-06,+3.10697478801E+00,+3.13286429644E+00,-58.49231780E-03
+241.28000E-06,+3.11199991341E+00,+3.13286429644E+00,-98.69332239E-03
+241.29000E-06,+3.10697478801E+00,+3.08763816644E+00,-58.49231780E-03
+241.30000E-06,+3.10697478801E+00,+3.05748741265E+00,-58.49231780E-03
+241.31000E-06,+3.10697478801E+00,+3.13286429644E+00,-76.08025739E-03
+241.32000E-06,+3.10697478801E+00,+3.13286429644E+00,-20.80387590E-03
+241.33000E-06,+3.10697478801E+00,+3.13286429644E+00,-58.49231780E-03
+241.34000E-06,+3.10697478801E+00,+3.13286429644E+00,-96.18075969E-03
+241.35000E-06,+3.10697478801E+00,+3.08763816644E+00,-58.49231780E-03
+241.36000E-06,+3.18737679720E+00,+3.13286429644E+00,-58.49231780E-03
+241.37000E-06,+3.10697478801E+00,+3.13286429644E+00,-81.10538279E-03
+241.38000E-06,+3.10697478801E+00,+3.13286429644E+00,-98.69332239E-03
+241.39000E-06,+3.14215066721E+00,+3.13286429644E+00,-76.08025740E-03
+241.40000E-06,+3.10697478801E+00,+3.13286429644E+00,-96.18075969E-03
