x-axis,1,2
second,Volt,Volt
-2.500000E-06,+3.228140547872E+00,+2.948341943324E+00
-2.497500E-06,+3.228140547872E+00,+3.028743952513E+00
-2.495000E-06,+3.147738538682E+00,+2.948341943324E+00
-2.492500E-06,+3.167839040980E+00,+2.948341943324E+00
-2.490000E-06,+3.147738538682E+00,+3.028743952513E+00
-2.487500E-06,+3.308542557061E+00,+3.028743952513E+00
-2.485000E-06,+3.228140547872E+00,+3.028743952513E+00
-2.482500E-06,+3.208040045574E+00,+2.948341943324E+00
-2.480000E-06,+3.147738538682E+00,+2.948341943324E+00
-2.477500E-06,+3.208040045574E+00,+2.948341943324E+00
-2.475000E-06,+3.228140547872E+00,+2.948341943324E+00
-2.472500E-06,+3.228140547872E+00,+2.948341943324E+00
-2.470000E-06,+3.147738538683E+00,+2.948341943324E+00
-2.467500E-06,+3.228140547872E+00,+3.008643450216E+00
-2.465000E-06,+3.147738538682E+00,+3.028743952513E+00
-2.462500E-06,+3.228140547872E+00,+2.948341943324E+00
-2.460000E-06,+3.147738538682E+00,+2.948341943324E+00
-2.457500E-06,+3.228140547872E+00,+2.948341943324E+00
-2.455000E-06,+3.228140547872E+00,+3.028743952513E+00
-2.452500E-06,+3.147738538682E+00,+3.008643450215E+00
-2.450000E-06,+3.228140547872E+00,+2.948341943324E+00
-2.447500E-06,+3.228140547872E+00,+2.948341943324E+00
-2.445000E-06,+3.228140547872E+00,+2.948341943324E+00
-2.442500E-06,+3.228140547872E+00,+2.867939934134E+00
-2.440000E-06,+3.228140547872E+00,+2.948341943324E+00
-2.437500E-06,+3.167839040980E+00,+2.948341943324E+00
-2.435000E-06,+3.147738538682E+00,+2.908140938729E+00
-2.432500E-06,+3.228140547872E+00,+2.928241441026E+00
-2.430000E-06,+3.228140547872E+00,+3.028743952513E+00
-2.427500E-06,+3.167839040980E+00,+2.948341943324E+00
-2.425000E-06,+3.187939543277E+00,+2.948341943324E+00
-2.422500E-06,+3.208040045574E+00,+2.948341943324E+00
-2.420000E-06,+3.228140547871E+00,+2.948341943324E+00
-2.417500E-06,+3.228140547872E+00,+2.948341943324E+00
-2.415000E-06,+3.228140547872E+00,+2.948341943324E+00
-2.412500E-06,+3.147738538682E+00,+2.948341943324E+00
-2.410000E-06,+3.147738538683E+00,+2.948341943324E+00
-2.407500E-06,+3.147738538682E+00,+3.028743952513E+00
-2.405000E-06,+3.228140547872E+00,+2.948341943324E+00
-2.402500E-06,+3.208040045574E+00,+2.968442445621E+00
-2.400000E-06,+3.147738538682E+00,+2.948341943324E+00
