x-axis,1,2
second,Volt,Volt
-220.0000E-09,+3.2457284873817E+00,+2.9483419433236E+00
-219.6000E-09,+3.2281405478716E+00,+2.9483419433236E+00
-219.2000E-09,+3.2281405478716E+00,+2.9483419433236E+00
-218.8000E-09,+3.2281405478716E+00,+2.9483419433236E+00
-218.4000E-09,+3.2281405478716E+00,+3.0111560130026E+00
-218.0000E-09,+3.2281405478716E+00,+2.9659298828337E+00
-217.6000E-09,+3.2281405478716E+00,+2.9483419433236E+00
-217.2000E-09,+3.2281405478716E+00,+3.0111560130026E+00
-216.8000E-09,+3.2281405478716E+00,+3.0287439525127E+00
-216.4000E-09,+3.2281405478716E+00,+3.0287439525127E+00
-216.0000E-09,+3.1653264781926E+00,+3.0287439525127E+00
-215.6000E-09,+3.1477385386825E+00,+3.0287439525127E+00
-215.2000E-09,+3.2105526083615E+00,+3.0287439525127E+00
-214.8000E-09,+3.2281405478716E+00,+3.0287439525127E+00
-214.4000E-09,+3.2281405478716E+00,+3.0287439525127E+00
-214.0000E-09,+3.2281405478716E+00,+3.0287439525127E+00
-213.6000E-09,+3.2281405478716E+00,+2.9659298828337E+00
-213.2000E-09,+3.1653264781926E+00,+2.9483419433236E+00
-212.8000E-09,+3.1477385386825E+00,+2.9483419433236E+00
-212.4000E-09,+3.1477385386825E+00,+2.9483419433236E+00
-212.0000E-09,+3.1477385386825E+00,+2.9483419433236E+00
-211.6000E-09,+3.2105526083615E+00,+2.9483419433236E+00
-211.2000E-09,+3.1653264781926E+00,+2.9483419433236E+00
-210.8000E-09,+3.1477385386825E+00,+2.9483419433236E+00
-210.4000E-09,+3.1477385386825E+00,+3.0111560130026E+00
-210.0000E-09,+3.2105526083615E+00,+3.0287439525127E+00
-209.6000E-09,+3.2281405478716E+00,+3.0287439525127E+00
-209.2000E-09,+3.2281405478716E+00,+3.0287439525127E+00
-208.8000E-09,+3.2281405478716E+00,+3.0287439525127E+00
-208.4000E-09,+3.2281405478716E+00,+3.0287439525127E+00
-208.0000E-09,+3.2281405478716E+00,+3.0287439525127E+00
-207.6000E-09,+3.2281405478716E+00,+3.0287439525127E+00
-207.2000E-09,+3.1653264781926E+00,+2.9659298828337E+00
-206.8000E-09,+3.1477385386825E+00,+2.9483419433236E+00
-206.4000E-09,+3.1477385386825E+00,+2.9483419433236E+00
-206.0000E-09,+3.1477385386825E+00,+3.0111560130026E+00
-205.6000E-09,+3.1477385386825E+00,+3.0287439525127E+00
-205.2000E-09,+3.1477385386825E+00,+2.9659298828337E+00
