x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+2.000000E-06,+644.924417138E-03,+1.832324117422E+00,+1.851193703711E+00,-117.748901248E-03
+2.002500E-06,+142.411859706E-03,+2.013228638098E+00,+2.032098224387E+00,-37.346892059E-03
+2.005000E-06,-199.296679348E-03,+2.033329140395E+00,+2.092399731278E+00,+2.854112536E-03
+2.007500E-06,-319.899693131E-03,+1.912726126611E+00,+1.951696215198E+00,-17.246389761E-03
+2.010000E-06,-480.703711510E-03,+1.671520099044E+00,+1.770791694522E+00,+43.055117130E-03
+2.012500E-06,-380.201200023E-03,+1.430314071476E+00,+1.529585666955E+00,+22.954614833E-03
+2.015000E-06,-239.497683942E-03,+1.349912062287E+00,+1.529585666955E+00,-117.748901248E-03
+2.017500E-06,-159.095674753E-03,+1.510716080666E+00,+1.589887173846E+00,-198.150910437E-03
+2.020000E-06,-159.095674753E-03,+1.591118089855E+00,+1.690389685333E+00,-37.346892059E-03
+2.022500E-06,-98.794167861E-03,+1.691620601341E+00,+1.770791694522E+00,-117.748901248E-03
+2.025000E-06,-78.693665564E-03,+1.751922108233E+00,+1.770791694522E+00,-117.748901248E-03
+2.027500E-06,+1.708343625E-03,+1.751922108233E+00,+1.770791694522E+00,-117.748901248E-03
+2.030000E-06,+1.708343625E-03,+1.671520099044E+00,+1.770791694522E+00,-37.346892059E-03
+2.032500E-06,-78.693665564E-03,+1.671520099044E+00,+1.770791694522E+00,-37.346892059E-03
+2.035000E-06,-159.095674753E-03,+1.671520099044E+00,+1.770791694522E+00,-37.346892059E-03
+2.037500E-06,-98.794167861E-03,+1.651419596746E+00,+1.690389685333E+00,-37.346892059E-03
+2.040000E-06,-78.693665564E-03,+1.671520099044E+00,+1.690389685333E+00,-37.346892059E-03
+2.042500E-06,-18.392158672E-03,+1.671520099044E+00,+1.750691192225E+00,-117.748901248E-03
+2.045000E-06,-78.693665564E-03,+1.671520099044E+00,+1.770791694522E+00,-37.346892059E-03
+2.047500E-06,-78.693665564E-03,+1.751922108233E+00,+1.831093201414E+00,+22.954614833E-03
+2.050000E-06,+1.708343625E-03,+1.751922108233E+00,+1.770791694522E+00,+43.055117130E-03
+2.052500E-06,+1.708343625E-03,+1.832324117422E+00,+1.851193703711E+00,-37.346892059E-03
+2.055000E-06,+82.110352814E-03,+1.832324117422E+00,+1.931595712900E+00,-37.346892059E-03
+2.057500E-06,+82.110352814E-03,+1.751922108233E+00,+1.831093201414E+00,-37.346892059E-03
+2.060000E-06,+1.708343625E-03,+1.671520099044E+00,+1.851193703711E+00,-37.346892059E-03
+2.062500E-06,+1.708343625E-03,+1.671520099044E+00,+1.770791694522E+00,-37.346892059E-03
+2.065000E-06,-78.693665564E-03,+1.751922108233E+00,+1.770791694522E+00,-37.346892059E-03
+2.067500E-06,-78.693665564E-03,+1.611218592152E+00,+1.770791694522E+00,-117.748901248E-03
+2.070000E-06,-78.693665564E-03,+1.591118089855E+00,+1.690389685333E+00,-117.748901248E-03
+2.072500E-06,-159.095674753E-03,+1.651419596747E+00,+1.690389685333E+00,-117.748901248E-03
+2.075000E-06,-239.497683942E-03,+1.591118089855E+00,+1.690389685333E+00,-37.346892059E-03
+2.077500E-06,-159.095674753E-03,+1.671520099044E+00,+1.690389685333E+00,-37.346892059E-03
+2.080000E-06,-78.693665564E-03,+1.671520099044E+00,+1.770791694522E+00,-37.346892059E-03
+2.082500E-06,-78.693665564E-03,+1.671520099044E+00,+1.690389685333E+00,-37.346892059E-03
+2.085000E-06,-78.693665564E-03,+1.671520099044E+00,+1.770791694522E+00,-37.346892059E-03
+2.087500E-06,-58.593163267E-03,+1.751922108233E+00,+1.851193703711E+00,-97.648398950E-03
+2.090000E-06,+1.708343625E-03,+1.832324117422E+00,+1.770791694522E+00,-37.346892059E-03
+2.092500E-06,+1.708343625E-03,+1.751922108233E+00,+1.851193703711E+00,-37.346892059E-03
+2.095000E-06,+41.909348219E-03,+1.751922108233E+00,+1.851193703711E+00,-37.346892059E-03
+2.097500E-06,+222.813868895E-03,+1.751922108233E+00,+1.770791694522E+00,-37.346892059E-03
+2.100000E-06,+1.127336472272E+00,+1.510716080666E+00,+1.609987676144E+00,-117.748901248E-03
+2.102500E-06,+1.730351541191E+00,+1.510716080666E+00,+1.529585666955E+00,-117.748901248E-03
+2.105000E-06,+2.092160582542E+00,+1.510716080666E+00,+1.569786671549E+00,-117.748901248E-03
+2.107500E-06,+1.931356564164E+00,+1.591118089855E+00,+1.609987676144E+00,-37.346892059E-03
+2.110000E-06,+2.092160582542E+00,+1.751922108233E+00,+1.770791694522E+00,-37.346892059E-03
+2.112500E-06,+2.092160582542E+00,+1.912726126611E+00,+1.931595712900E+00,-117.748901248E-03
+2.115000E-06,+1.931356564164E+00,+1.993128135800E+00,+2.011997722089E+00,-37.346892059E-03
+2.117500E-06,+1.850954554975E+00,+1.912726126611E+00,+2.011997722089E+00,+43.055117130E-03
+2.120000E-06,+1.770552545786E+00,+1.832324117422E+00,+1.851193703711E+00,-37.346892059E-03
+2.122500E-06,+1.710251038894E+00,+1.651419596747E+00,+1.770791694522E+00,+43.055117130E-03
+2.125000E-06,+1.690150536597E+00,+1.591118089855E+00,+1.770791694522E+00,-37.346892059E-03
+2.127500E-06,+1.750452043488E+00,+1.671520099044E+00,+1.770791694522E+00,-17.246389761E-03
+2.130000E-06,+1.770552545786E+00,+1.671520099044E+00,+1.770791694522E+00,-37.346892059E-03
+2.132500E-06,+1.790653048083E+00,+1.751922108233E+00,+1.770791694522E+00,-117.748901248E-03
+2.135000E-06,+1.770552545786E+00,+1.751922108233E+00,+1.770791694522E+00,+2.854112535E-03
+2.137500E-06,+1.850954554975E+00,+1.751922108233E+00,+1.851193703711E+00,-37.346892059E-03
+2.140000E-06,+1.850954554975E+00,+1.751922108233E+00,+1.851193703711E+00,-37.346892059E-03
+2.142500E-06,+1.770552545786E+00,+1.751922108233E+00,+1.770791694522E+00,-37.346892059E-03
+2.145000E-06,+1.770552545786E+00,+1.711721103639E+00,+1.730590689928E+00,-77.547896653E-03
+2.147500E-06,+1.830854052677E+00,+1.671520099044E+00,+1.690389685333E+00,-37.346892059E-03
+2.150000E-06,+1.690150536597E+00,+1.671520099044E+00,+1.770791694522E+00,-117.748901248E-03
+2.152500E-06,+1.690150536597E+00,+1.591118089855E+00,+1.690389685333E+00,-117.748901248E-03
+2.155000E-06,+1.649949532002E+00,+1.671520099044E+00,+1.690389685333E+00,-77.547896654E-03
+2.157500E-06,+1.690150536597E+00,+1.671520099044E+00,+1.690389685333E+00,-37.346892059E-03
+2.160000E-06,+1.690150536597E+00,+1.751922108233E+00,+1.690389685333E+00,-37.346892059E-03
+2.162500E-06,+1.770552545786E+00,+1.671520099044E+00,+1.770791694522E+00,-97.648398951E-03
+2.165000E-06,+1.770552545786E+00,+1.671520099044E+00,+1.770791694522E+00,-77.547896654E-03
+2.167500E-06,+1.770552545786E+00,+1.751922108233E+00,+1.831093201413E+00,-37.346892059E-03
+2.170000E-06,+1.850954554975E+00,+1.832324117422E+00,+1.851193703711E+00,-37.346892059E-03
+2.172500E-06,+1.850954554975E+00,+1.772022610530E+00,+1.851193703711E+00,-37.346892059E-03
