x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+9.9000000E-06,+1.7705525457859E+00,+1.6715200990439E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9004000E-06,+1.7705525457859E+00,+1.6715200990439E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9008000E-06,+1.7705525457859E+00,+1.6715200990439E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9012000E-06,+1.7705525457859E+00,+1.7519221082326E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9016000E-06,+1.7705525457859E+00,+1.7519221082330E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9020000E-06,+1.7705525457859E+00,+1.7519221082330E+00,+1.7707916945219E+00,+927.4772182114E-03
+9.9024000E-06,+1.7705525457859E+00,+1.7519221082330E+00,+1.7707916945219E+00,+927.4772182107E-03
+9.9028000E-06,+1.7705525457859E+00,+1.6715200990449E+00,+1.7707916945219E+00,+1.0078792273988E+00
+9.9032000E-06,+1.6901505365980E+00,+1.6715200990439E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9036000E-06,+1.7705525457846E+00,+1.6715200990439E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9040000E-06,+1.7705525457859E+00,+1.7519221082315E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9044000E-06,+1.7705525457859E+00,+1.6715200990455E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9048000E-06,+1.7705525457859E+00,+1.6715200990439E+00,+1.7707916945219E+00,+927.4772182125E-03
+9.9052000E-06,+1.7705525457859E+00,+1.6715200990439E+00,+1.7707916945219E+00,+1.0078792273978E+00
+9.9056000E-06,+1.7705525457859E+00,+1.7519221082308E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9060000E-06,+1.7705525457859E+00,+1.7519221082330E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9064000E-06,+1.7705525457859E+00,+1.7519221082330E+00,+1.7707916945219E+00,+927.4772182132E-03
+9.9068000E-06,+1.7705525457859E+00,+1.7519221082330E+00,+1.7707916945219E+00,+1.0078792273972E+00
+9.9072000E-06,+1.7705525457859E+00,+1.7519221082330E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9076000E-06,+1.6901505365998E+00,+1.7519221082330E+00,+1.7707916945219E+00,+1.0078792273998E+00
+9.9080000E-06,+1.6901505365968E+00,+1.7519221082330E+00,+1.8511937037079E+00,+927.4772182138E-03
+9.9084000E-06,+1.6901505365968E+00,+1.7519221082330E+00,+1.7707916945252E+00,+927.4772182107E-03
+9.9088000E-06,+1.7705525457824E+00,+1.7519221082330E+00,+1.7707916945219E+00,+927.4772182107E-03
+9.9092000E-06,+1.7705525457859E+00,+1.6715200990475E+00,+1.7707916945219E+00,+927.4772182107E-03
+9.9096000E-06,+1.7705525457859E+00,+1.6715200990439E+00,+1.7707916945219E+00,+927.4772182107E-03
+9.9100000E-06,+1.7705525457859E+00,+1.6715200990439E+00,+1.7707916945219E+00,+1.0078792273959E+00
